tree_type,policy_name,storage_type,config_name,cache_size,cache_page_limit,thread_count,timestamp,key_type,value_type,record_count,degree,operation,time_us,throughput_ops_sec,test_run_id,cache_hits,cache_misses,cache_evictions,cache_dirty_evictions,cache_hit_rate,perf_cache_misses,perf_cache_references,perf_cycles,perf_instructions,perf_branch_misses,perf_page_faults,perf_l1_dcache_misses,perf_l1_dcache_loads,perf_llc_misses,perf_llc_loads
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 00:57:24,uint64_t,uint64_t,100000,24,ycsb_b,35181,2842413.15,7,0,0,0,0,0.00,1424106,6364455,1270615523,2352305488,8207109,46281,31437725,622102976,364996,3484600
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 00:57:26,uint64_t,uint64_t,100000,24,ycsb_b,34932,2862643.80,8,0,0,0,0,0.00,1424106,6364455,1270615523,2352305488,8207109,46281,31437725,622102976,364996,3484600
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 00:57:28,uint64_t,uint64_t,100000,24,ycsb_b,34897,2865555.14,9,0,0,0,0,0.00,1424106,6364455,1270615523,2352305488,8207109,46281,31437725,622102976,364996,3484600
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 00:57:31,uint64_t,uint64_t,100000,24,ycsb_b,35303,2832560.68,10,0,0,0,0,0.00,1424106,6364455,1270615523,2352305488,8207109,46281,31437725,622102976,364996,3484600
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:38,uint64_t,uint64_t,100000,24,ycsb_c,22808,4384411.14,1,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:40,uint64_t,uint64_t,100000,24,ycsb_c,22966,4354239.50,2,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:42,uint64_t,uint64_t,100000,24,ycsb_c,22935,4360046.54,3,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:44,uint64_t,uint64_t,100000,24,ycsb_c,22691,4407026.25,4,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:46,uint64_t,uint64_t,100000,24,ycsb_c,22662,4412538.26,5,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:49,uint64_t,uint64_t,100000,24,ycsb_c,22845,4377307.83,6,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:51,uint64_t,uint64_t,100000,24,ycsb_c,22676,4409927.45,7,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:53,uint64_t,uint64_t,100000,24,ycsb_c,22862,4374054.06,8,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:55,uint64_t,uint64_t,100000,24,ycsb_c,22669,4411119.51,9,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 01:42:57,uint64_t,uint64_t,100000,24,ycsb_c,22744,4396577.83,10,0,0,0,0,0.00,328981,2826968,963549749,1694955980,7024738,2954,16009097,436968765,193059,552796
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:27,uint64_t,uint64_t,100000,24,ycsb_c,22914,4363962.69,1,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:29,uint64_t,uint64_t,100000,24,ycsb_c,22948,4357560.31,2,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:31,uint64_t,uint64_t,100000,24,ycsb_c,22829,4380284.57,3,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:33,uint64_t,uint64_t,100000,24,ycsb_c,22873,4371934.65,4,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:35,uint64_t,uint64_t,100000,24,ycsb_c,23015,4344880.82,5,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:37,uint64_t,uint64_t,100000,24,ycsb_c,22899,4366894.23,6,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:39,uint64_t,uint64_t,100000,24,ycsb_c,23045,4339229.70,7,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:41,uint64_t,uint64_t,100000,24,ycsb_c,22856,4375104.87,8,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:43,uint64_t,uint64_t,100000,24,ycsb_c,23001,4347514.39,9,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 01:45:45,uint64_t,uint64_t,100000,24,ycsb_c,22894,4367865.66,10,0,0,0,0,0.00,754766,4080944,978937464,1706382675,6770075,3137,16250053,441578884,274910,822096
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:39:46,uint64_t,uint64_t,100000,24,ycsb_c,76887,1300608.16,1,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:39:48,uint64_t,uint64_t,100000,24,ycsb_c,76567,1306040.47,2,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:39:50,uint64_t,uint64_t,100000,24,ycsb_c,76898,1300422.62,3,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:39:53,uint64_t,uint64_t,100000,24,ycsb_c,76824,1301663.99,4,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:39:55,uint64_t,uint64_t,100000,24,ycsb_c,77463,1290926.13,5,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:39:57,uint64_t,uint64_t,100000,24,ycsb_c,76542,1306465.76,6,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:39:59,uint64_t,uint64_t,100000,24,ycsb_c,76597,1305525.67,7,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:40:01,uint64_t,uint64_t,100000,24,ycsb_c,76691,1303924.80,8,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:40:03,uint64_t,uint64_t,100000,24,ycsb_c,76873,1300840.56,9,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 01:40:05,uint64_t,uint64_t,100000,24,ycsb_c,76576,1305885.18,10,0,0,0,0,0.00,639442,6438270,2142314984,3765049383,9976101,2861,37259430,1015468578,213418,3682900
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:07,uint64_t,uint64_t,100000,24,ycsb_c,20334,4917825.35,1,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:09,uint64_t,uint64_t,100000,24,ycsb_c,20421,4896716.98,2,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:11,uint64_t,uint64_t,100000,24,ycsb_c,20365,4910339.89,3,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:13,uint64_t,uint64_t,100000,24,ycsb_c,20415,4898224.21,4,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:15,uint64_t,uint64_t,100000,24,ycsb_c,20481,4882398.64,5,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:17,uint64_t,uint64_t,100000,24,ycsb_c,20542,4867878.48,6,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:19,uint64_t,uint64_t,100000,24,ycsb_c,20404,4900828.07,7,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:21,uint64_t,uint64_t,100000,24,ycsb_c,20583,4858334.61,8,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:23,uint64_t,uint64_t,100000,24,ycsb_c,20288,4928838.90,9,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:34:25,uint64_t,uint64_t,100000,24,ycsb_c,20891,4786592.41,10,0,0,0,0,0.00,521472,3205137,914899068,1539116105,6246461,41395,13567005,387591067,312546,658868
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:36:59,uint64_t,uint64_t,100000,24,ycsb_c,20073,4981700.97,1,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:01,uint64_t,uint64_t,100000,24,ycsb_c,20126,4968641.66,2,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:03,uint64_t,uint64_t,100000,24,ycsb_c,20370,4909125.70,3,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:05,uint64_t,uint64_t,100000,24,ycsb_c,20305,4924654.75,4,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:07,uint64_t,uint64_t,100000,24,ycsb_c,20105,4973747.57,5,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:09,uint64_t,uint64_t,100000,24,ycsb_c,20319,4921288.18,6,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:11,uint64_t,uint64_t,100000,24,ycsb_c,20347,4914510.61,7,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:13,uint64_t,uint64_t,100000,24,ycsb_c,20191,4952490.76,8,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:15,uint64_t,uint64_t,100000,24,ycsb_c,20225,4944274.56,9,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:37:17,uint64_t,uint64_t,100000,24,ycsb_c,20174,4956820.64,10,0,0,0,0,0.00,505650,3760659,906519382,1464612793,7059087,34116,13958536,370484705,316734,816225
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:19,uint64_t,uint64_t,100000,24,ycsb_c,33714,2966120.15,1,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:21,uint64_t,uint64_t,100000,24,ycsb_c,33454,2989132.35,2,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:23,uint64_t,uint64_t,100000,24,ycsb_c,33577,2978197.57,3,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:25,uint64_t,uint64_t,100000,24,ycsb_c,33386,2995197.41,4,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:27,uint64_t,uint64_t,100000,24,ycsb_c,33428,2991418.22,5,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:29,uint64_t,uint64_t,100000,24,ycsb_c,33514,2983825.61,6,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:31,uint64_t,uint64_t,100000,24,ycsb_c,33851,2954044.29,7,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:33,uint64_t,uint64_t,100000,24,ycsb_c,33392,2994666.59,8,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:35,uint64_t,uint64_t,100000,24,ycsb_c,33555,2980155.68,9,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:31:37,uint64_t,uint64_t,100000,24,ycsb_c,33645,2972130.07,10,0,0,0,0,0.00,846633,6283722,1215045400,2261007837,7708227,46181,26402002,601728693,273178,3383395
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:36,uint64_t,uint64_t,100000,24,ycsb_c,20000,4999822.76,1,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:38,uint64_t,uint64_t,100000,24,ycsb_c,20041,4989585.24,2,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:41,uint64_t,uint64_t,100000,24,ycsb_c,19896,5025899.97,3,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:43,uint64_t,uint64_t,100000,24,ycsb_c,19979,5005096.69,4,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:45,uint64_t,uint64_t,100000,24,ycsb_c,20060,4984991.93,5,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:47,uint64_t,uint64_t,100000,24,ycsb_c,19913,5021825.61,6,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:49,uint64_t,uint64_t,100000,24,ycsb_c,20062,4984322.06,7,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:51,uint64_t,uint64_t,100000,24,ycsb_c,19960,5009953.78,8,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:53,uint64_t,uint64_t,100000,24,ycsb_c,20063,4984155.12,9,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:25:55,uint64_t,uint64_t,100000,24,ycsb_c,19938,5015321.56,10,0,0,0,0,0.00,1237640,3507451,911023980,1384558080,5842354,46342,16225355,365064504,385951,640171
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:27,uint64_t,uint64_t,100000,24,ycsb_c,20451,4889580.80,1,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:29,uint64_t,uint64_t,100000,24,ycsb_c,20154,4961684.88,2,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:31,uint64_t,uint64_t,100000,24,ycsb_c,20485,4881443.88,3,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:33,uint64_t,uint64_t,100000,24,ycsb_c,20029,4992678.99,4,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:35,uint64_t,uint64_t,100000,24,ycsb_c,20029,4992731.08,5,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:38,uint64_t,uint64_t,100000,24,ycsb_c,20008,4997972.07,6,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:40,uint64_t,uint64_t,100000,24,ycsb_c,19952,5012003.75,7,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:42,uint64_t,uint64_t,100000,24,ycsb_c,19974,5006446.05,8,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:44,uint64_t,uint64_t,100000,24,ycsb_c,20107,4973196.96,9,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:28:46,uint64_t,uint64_t,100000,24,ycsb_c,20084,4979029.82,10,0,0,0,0,0.00,619143,4097511,904218292,1375888865,5947143,46530,16271656,365286107,279569,818967
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:22:46,uint64_t,uint64_t,100000,24,ycsb_c,33149,3016656.68,1,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:22:48,uint64_t,uint64_t,100000,24,ycsb_c,32866,3042586.60,2,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:22:50,uint64_t,uint64_t,100000,24,ycsb_c,32849,3044193.22,3,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:22:52,uint64_t,uint64_t,100000,24,ycsb_c,33046,3026017.27,4,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:22:54,uint64_t,uint64_t,100000,24,ycsb_c,32831,3045809.80,5,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:22:56,uint64_t,uint64_t,100000,24,ycsb_c,32775,3051099.97,6,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:22:59,uint64_t,uint64_t,100000,24,ycsb_c,32857,3043416.10,7,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:23:01,uint64_t,uint64_t,100000,24,ycsb_c,32946,3035215.85,8,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
